threshold,recall,precision
0.10025610774755478,0.9806378132118451,0.543903979785218
0.10039021819829941,0.9806378132118451,0.5440758293838862
0.10079029947519302,0.9806378132118451,0.5444198545684477
0.10086971521377563,0.9806378132118451,0.5445920303605313
0.10088866204023361,0.9806378132118451,0.5447643150901613
0.10110621899366379,0.9806378132118451,0.5456273764258555
0.10112888365983963,0.9806378132118451,0.5458003169572108
0.10127509385347366,0.9800683371298405,0.5456563094483196
0.10154623538255692,0.9800683371298405,0.5458293688550587
0.1021416112780571,0.9800683371298405,0.546002538071066
0.10305029153823853,0.9800683371298405,0.5461758172008886
0.10309036076068878,0.9800683371298405,0.5463492063492064
0.10319945216178894,0.9800683371298405,0.546522705620832
0.10329923033714294,0.9800683371298405,0.5466963151207116
0.10351595282554626,0.9800683371298405,0.5470438652256834
0.10354745388031006,0.9800683371298405,0.5475660197263761
0.10389512777328491,0.9800683371298405,0.5477402928071292
0.10410791635513306,0.9800683371298405,0.5479146768545049
0.10423661023378372,0.9800683371298405,0.5493137567826365
0.10426715761423111,0.9800683371298405,0.5496646438837433
0.1045408695936203,0.9800683371298405,0.5498402555910543
0.10493742674589157,0.979498861047836,0.5500479692996483
0.10502137988805771,0.979498861047836,0.5505761843790012
0.10546798259019852,0.979498861047836,0.5507524815882164
0.10558272153139114,0.979498861047836,0.5509288917360666
0.10594774782657623,0.979498861047836,0.5511054149311119
0.10683174431324005,0.979498861047836,0.5514588008977236
0.10707636177539825,0.9789293849658315,0.5516688061617459
0.1073201596736908,0.9789293849658315,0.5518459069020867
0.10751546919345856,0.9789293849658315,0.5520231213872833
0.10768427699804306,0.9789293849658315,0.5522004497269515
0.10774262249469757,0.9789293849658315,0.5523778920308483
0.10813058167695999,0.9789293849658315,0.5525554484088717
0.10826428979635239,0.9789293849658315,0.5527331189710611
0.1085808277130127,0.9789293849658315,0.553088803088803
0.10911528021097183,0.9783599088838268,0.5533011272141707
0.10966451466083527,0.9783599088838268,0.553479381443299
0.11065150052309036,0.9783599088838268,0.5538362346872985
0.11086095124483109,0.9783599088838268,0.5540148339245404
0.11090730875730515,0.9783599088838268,0.5541935483870968
0.11094874143600464,0.9783599088838268,0.5543723781865117
0.11107046902179718,0.9783599088838268,0.5545513234344739
0.11120679974555969,0.9777904328018223,0.5547657512116316
0.11142010241746902,0.9777904328018223,0.554945054945055
0.11153453588485718,0.9772209567198178,0.5548011639185257
0.11179322749376297,0.9772209567198178,0.5549805950840879
0.11207529157400131,0.9772209567198178,0.5551601423487544
0.11255565285682678,0.9772209567198178,0.5553398058252427
0.11270592361688614,0.9772209567198178,0.5555195856264163
0.11305702477693558,0.9772209567198178,0.555699481865285
0.11305984109640121,0.9772209567198178,0.5558794946550049
0.11341618001461029,0.9772209567198178,0.5560596241088788
0.11343022435903549,0.9772209567198178,0.5562398703403566
0.11393874883651733,0.9760820045558086,0.5575797007156799
0.11426733434200287,0.9760820045558086,0.5577611454604621
0.11431609094142914,0.9760820045558086,0.5579427083333334
0.11433211714029312,0.9755125284738041,0.5577987626180397
0.11440122127532959,0.9755125284738041,0.5581622678396871
0.1150236651301384,0.9755125284738041,0.5583441981747066
0.11521165072917938,0.9749430523917996,0.5585644371941273
0.11572649329900742,0.9749430523917996,0.5591116917047682
0.11580125987529755,0.9749430523917996,0.5592943482522051
0.11584530770778656,0.9749430523917996,0.559660019614253
0.11618155986070633,0.9749430523917996,0.5598430346631785
0.11686214804649353,0.9738041002277904,0.5597381342062193
0.11699381470680237,0.9738041002277904,0.5599214145383105
0.11742924898862839,0.9738041002277904,0.5601048149361284
0.1181463748216629,0.9738041002277904,0.5602883355176933
0.11824293434619904,0.9738041002277904,0.56047197640118
0.11845797300338745,0.9738041002277904,0.5612077453232688
0.11868312954902649,0.9738041002277904,0.5613919894944189
0.1191510558128357,0.9738041002277904,0.5615763546798029
0.11946842074394226,0.9738041002277904,0.561760840998686
0.1196768507361412,0.9738041002277904,0.5623150279513318
0.11994259804487228,0.9732346241457859,0.562171052631579
0.12076489627361298,0.9732346241457859,0.5623560381704508
0.12137715518474579,0.9732346241457859,0.5625411454904542
0.1228485032916069,0.9726651480637813,0.5653757034094671
0.12328102439641953,0.9726651480637813,0.5655629139072847
0.12344516068696976,0.9726651480637813,0.5657502484266314
0.1234598234295845,0.9726651480637813,0.5659377070907886
0.1236192137002945,0.9726651480637813,0.5661252900232019
0.12362644076347351,0.9726651480637813,0.5663129973474801
0.1239672377705574,0.9726651480637813,0.5670650730411687
0.12406810373067856,0.9726651480637813,0.5674418604651162
